Лукойл-Гарант, негосударственный пенсионный фонд, Благовещенский филиал;Пенсионные фонды;8-800-200-59-99,+7(4162) 51-83-87;http://lukoil-garant.ru;;Шевченко, 7;Негосударственные пенсионные фонды;
Лукоморье, магазин книг и канцелярских товаров;Учебная литература;+7(4162) 52-47-85;;;Красноармейская, 139\2;Книги | Учебная литература | Канцелярские товары;
Луноходик, центр дошкольного развития;Центры раннего развития / дошкольного образования детей;+7(4162) 500-338,8-909-812-69-91;;;Литейная, 47;Центры раннего развития \ дошкольного образования детей;
Автоцентр, ИП Лю Ф.;Кузовной ремонт;8-914-556-29-88;;howofaw@mail.ru;Пионерская, 198\4 лит А5;Кузовной ремонт | Автозапчасти для грузовых автомобилей | Автостекло;
Торговая компания, ИП Лю Чжан;Автоаксессуары;8-924-672-22-88,8-914-562-23-44;;;Чайковского, 1;Автоаксессуары;
Людмила, салон женской одежды;Женская одежда;+7(4162) 522-371;;;50 лет Октября, 24\2;Женская одежда;
Люкс, сеть стоматологических клиник;Стоматологические центры;+7(4162) 35-66-66;;;Калинина, 110;Стоматологические центры;
555, магазин автотоваров;Автохимия / Масла;+7(4162) 54-82-22,8-914-391-25-54;;avto5552009@rambler.ru;Воронкова, 1;Автозапчасти для иномарок | Автохимия \ Масла;
Продуктовый магазин №85, МП Овощи-Фрукты;Продовольственные магазины;+7(4162) 522-001;;;Ленина, 203\3;Продовольственные магазины;
Магазин горящих путевок, туристическое агентство;Туристические агентства;+7(4162) 525-100;http://mgp.ru;blago@mgp.ru;Горького, 129;Туристические агентства | Авиабилеты | Железнодорожные билеты;
Магазин кабельной продукции и средств связи, ИП Акуленко З.Г.;Элементы питания;+7(4162) 52-12-57;;;50 лет Октября, 20;Кабель \ Провод | Элементы питания | Антенное оборудование | Телефоны \ Радиотелефоны | Электроустановочная продукция;
